Date,Category,Quantity,Revenue
2022-11-23,Electronics,16,11904.0
2022-11-23,Clothing,44,3273.6
2022-11-23,Home,13,2901.6
2022-11-23,Sports,16,2856.96
2022-11-24,Electronics,30,22320.0
2022-11-24,Clothing,13,967.2
2022-11-24,Home,14,3124.8
2022-11-24,Sports,36,6428.16
2022-11-25,Electronics,38,28272.0
2022-11-25,Clothing,24,1785.6
2022-11-25,Home,43,9597.6
2022-11-25,Sports,6,1071.36
2022-11-26,Electronics,5,3720.0
2022-11-26,Clothing,40,2976.0
2022-11-26,Home,28,6249.6
2022-11-26,Sports,31,5535.36
2022-11-27,Electronics,6,4464.0
2022-11-27,Clothing,35,2604.0
2022-11-27,Home,18,4017.6
2022-11-27,Sports,6,1071.36
2022-11-28,Electronics,33,24552.0
2022-11-28,Clothing,19,1413.6
2022-11-28,Home,16,3571.2
2022-11-28,Sports,41,7320.96
2022-11-29,Electronics,32,23808.0
2022-11-29,Clothing,24,1785.6
2022-11-29,Home,43,9597.6
2022-11-29,Sports,28,4999.68
2022-11-30,Electronics,25,18600.0
2022-11-30,Clothing,14,1041.6
2022-11-30,Home,18,4017.6
2022-11-30,Sports,41,7320.96
2022-12-01,Electronics,22,16368.0
2022-12-01,Clothing,28,2083.2
2022-12-01,Home,18,4017.6
2022-12-01,Sports,38,6785.28
2022-12-02,Electronics,16,11904.0
2022-12-02,Clothing,26,1934.4
2022-12-02,Home,10,2232.0
2022-12-02,Sports,40,7142.4
2022-12-03,Electronics,49,36456.0
2022-12-03,Clothing,40,2976.0
2022-12-03,Home,26,5803.2
2022-12-03,Sports,18,3214.08
2022-12-04,Electronics,20,14880.0
2022-12-04,Clothing,40,2976.0
2022-12-04,Home,29,6472.8
2022-12-04,Sports,36,6428.16
2022-12-05,Electronics,37,27528.0
2022-12-05,Clothing,49,3645.6
2022-12-05,Home,40,8928.0
2022-12-05,Sports,24,4285.44
2022-12-06,Electronics,22,16368.0
2022-12-06,Clothing,42,3124.8
2022-12-06,Home,7,1562.4
2022-12-06,Sports,27,4821.12
2022-12-07,Electronics,36,26784.0
2022-12-07,Clothing,49,3645.6
2022-12-07,Home,20,4464.0
2022-12-07,Sports,9,1607.04
2022-12-08,Electronics,8,5952.0
2022-12-08,Clothing,25,1860.0
2022-12-08,Home,44,9820.8
2022-12-08,Sports,18,3214.08
2022-12-09,Electronics,43,31992.0
2022-12-09,Clothing,35,2604.0
2022-12-09,Home,18,4017.6
2022-12-09,Sports,10,1785.6
2022-12-10,Electronics,16,11904.0
2022-12-10,Clothing,20,1488.0
2022-12-10,Home,21,4687.2
2022-12-10,Sports,49,8749.44
2022-12-11,Electronics,27,20088.0
2022-12-11,Clothing,18,1339.2
2022-12-11,Home,11,2455.2
2022-12-11,Sports,36,6428.16
2022-12-12,Electronics,19,14136.0
2022-12-12,Clothing,48,3571.2
2022-12-12,Home,21,4687.2
2022-12-12,Sports,45,8035.2
2022-12-13,Electronics,48,35712.0
2022-12-13,Clothing,38,2827.2
2022-12-13,Home,9,2008.8
2022-12-13,Sports,49,8749.44
2022-12-14,Electronics,31,23064.0
2022-12-14,Clothing,27,2008.8
2022-12-14,Home,44,9820.8
2022-12-14,Sports,18,3214.08
2022-12-15,Electronics,19,14136.0
2022-12-15,Clothing,47,3496.8
2022-12-15,Home,37,8258.4
2022-12-15,Sports,35,6249.6
2022-12-16,Electronics,39,29016.0
2022-12-16,Clothing,21,1562.4
2022-12-16,Home,32,7142.4
2022-12-16,Sports,23,4106.88
2022-12-17,Electronics,27,20088.0
2022-12-17,Clothing,36,2678.4
2022-12-17,Home,44,9820.8
2022-12-17,Sports,17,3035.52
2022-12-18,Electronics,24,17856.0
2022-12-18,Clothing,39,2901.6
2022-12-18,Home,9,2008.8
2022-12-18,Sports,13,2321.28
2022-12-19,Electronics,33,24552.0
2022-12-19,Clothing,10,744.0
2022-12-19,Home,29,6472.8
2022-12-19,Sports,35,6249.6
2022-12-20,Electronics,26,19344.0
2022-12-20,Clothing,6,446.4
2022-12-20,Home,49,10936.8
2022-12-20,Sports,9,1607.04
2022-12-21,Electronics,31,23064.0
2022-12-21,Clothing,29,2157.6
2022-12-21,Home,12,2678.4
2022-12-21,Sports,5,892.8
2022-12-22,Electronics,24,17856.0
2022-12-22,Clothing,48,3571.2
2022-12-22,Home,27,6026.4
2022-12-22,Sports,36,6428.16
2022-12-23,Electronics,15,11160.0
2022-12-23,Clothing,43,3199.2
2022-12-23,Home,28,6249.6
2022-12-23,Sports,15,2678.4
2022-12-24,Electronics,33,24552.0
2022-12-24,Clothing,30,2232.0
2022-12-24,Home,20,4464.0
2022-12-24,Sports,39,6963.84
2022-12-25,Electronics,24,17856.0
2022-12-25,Clothing,7,520.8
2022-12-25,Home,5,1116.0
2022-12-25,Sports,5,892.8
2022-12-26,Electronics,21,15624.0
2022-12-26,Clothing,6,446.4
2022-12-26,Home,33,7365.6
2022-12-26,Sports,24,4285.44
2022-12-27,Electronics,10,7440.0
2022-12-27,Clothing,12,892.8
2022-12-27,Home,33,7365.6
2022-12-27,Sports,37,6606.72
2022-12-28,Electronics,7,5208.0
2022-12-28,Clothing,39,2901.6
2022-12-28,Home,9,2008.8
2022-12-28,Sports,31,5535.36
2022-12-29,Electronics,48,35712.0
2022-12-29,Clothing,16,1190.4
2022-12-29,Home,24,5356.8
2022-12-29,Sports,49,8749.44
2022-12-30,Electronics,24,17856.0
2022-12-30,Clothing,13,967.2
2022-12-30,Home,43,9597.6
2022-12-30,Sports,8,1428.48
2022-12-31,Electronics,23,17112.0
2022-12-31,Clothing,42,3124.8
2022-12-31,Home,31,6919.2
2022-12-31,Sports,49,8749.44
2023-01-01,Electronics,47,31020.0
2023-01-01,Clothing,17,1122.0
2023-01-01,Home,17,3366.0
2023-01-01,Sports,26,4118.4
2023-01-02,Electronics,32,21120.0
2023-01-02,Clothing,49,3234.0
2023-01-02,Home,26,5148.0
2023-01-02,Sports,47,7444.8
2023-01-03,Electronics,23,15180.0
2023-01-03,Clothing,12,792.0
2023-01-03,Home,12,2376.0
2023-01-03,Sports,46,7286.4
2023-01-04,Electronics,30,19800.0
2023-01-04,Clothing,30,1980.0
2023-01-04,Home,27,5346.0
2023-01-04,Sports,47,7444.8
2023-01-05,Electronics,17,11220.0
2023-01-05,Clothing,32,2112.0
2023-01-05,Home,13,2574.0
2023-01-05,Sports,24,3801.6
2023-01-06,Electronics,23,15180.0
2023-01-06,Clothing,43,2838.0
2023-01-06,Home,16,3168.0
2023-01-06,Sports,19,3009.6
2023-01-07,Electronics,35,23100.0
2023-01-07,Clothing,18,1188.0
2023-01-07,Home,15,2970.0
2023-01-07,Sports,30,4752.0
2023-01-08,Electronics,46,30360.0
2023-01-08,Clothing,31,2046.0
2023-01-08,Home,15,2970.0
2023-01-08,Sports,42,6652.8
2023-01-09,Electronics,38,25080.0
2023-01-09,Clothing,47,3102.0
2023-01-09,Home,23,4554.0
2023-01-09,Sports,10,1584.0
2023-01-10,Electronics,42,27720.0
2023-01-10,Clothing,46,3036.0
2023-01-10,Home,32,6336.0
2023-01-10,Sports,5,792.0
2023-01-11,Electronics,39,25740.0
2023-01-11,Clothing,44,2904.0
2023-01-11,Home,12,2376.0
2023-01-11,Sports,11,1742.4
2023-01-12,Electronics,15,9900.0
2023-01-12,Clothing,43,2838.0
2023-01-12,Home,8,1584.0
2023-01-12,Sports,29,4593.6
2023-01-13,Electronics,16,10560.0
2023-01-13,Clothing,30,1980.0
2023-01-13,Home,42,8316.0
2023-01-13,Sports,16,2534.4
2023-01-14,Electronics,47,31020.0
2023-01-14,Clothing,41,2706.0
2023-01-14,Home,28,5544.0
2023-01-14,Sports,20,3168.0
2023-01-15,Electronics,17,11220.0
2023-01-15,Clothing,29,1914.0
2023-01-15,Home,8,1584.0
2023-01-15,Sports,15,2376.0
2023-01-16,Electronics,36,23760.0
2023-01-16,Clothing,11,726.0
2023-01-16,Home,15,2970.0
2023-01-16,Sports,32,5068.8
2023-01-17,Electronics,45,29700.0
2023-01-17,Clothing,27,1782.0
2023-01-17,Home,49,9702.0
2023-01-17,Sports,27,4276.8
2023-01-18,Electronics,32,21120.0
2023-01-18,Clothing,47,3102.0
2023-01-18,Home,30,5940.0
2023-01-18,Sports,29,4593.6
2023-01-19,Electronics,33,21780.0
2023-01-19,Clothing,23,1518.0
2023-01-19,Home,37,7326.0
2023-01-19,Sports,40,6336.0
2023-01-20,Electronics,18,11880.0
2023-01-20,Clothing,18,1188.0
2023-01-20,Home,39,7722.0
2023-01-20,Sports,34,5385.6
2023-01-21,Electronics,32,21120.0
2023-01-21,Clothing,21,1386.0
2023-01-21,Home,7,1386.0
2023-01-21,Sports,20,3168.0
2023-01-22,Electronics,34,22440.0
2023-01-22,Clothing,33,2178.0
2023-01-22,Home,49,9702.0
2023-01-22,Sports,19,3009.6
2023-01-23,Electronics,29,19140.0
2023-01-23,Clothing,42,2772.0
2023-01-23,Home,46,9108.0
2023-01-23,Sports,42,6652.8
2023-01-24,Electronics,27,17820.0
2023-01-24,Clothing,29,1914.0
2023-01-24,Home,46,9108.0
2023-01-24,Sports,11,1742.4
2023-01-25,Electronics,26,17160.0
2023-01-25,Clothing,21,1386.0
2023-01-25,Home,22,4356.0
2023-01-25,Sports,45,7128.0
2023-01-26,Electronics,14,9240.0
2023-01-26,Clothing,14,924.0
2023-01-26,Home,11,2178.0
2023-01-26,Sports,42,6652.8
2023-01-27,Electronics,31,20460.0
2023-01-27,Clothing,37,2442.0
2023-01-27,Home,5,990.0
2023-01-27,Sports,48,7603.2
2023-01-28,Electronics,38,25080.0
2023-01-28,Clothing,8,528.0
2023-01-28,Home,21,4158.0
2023-01-28,Sports,8,1267.2
2023-01-29,Electronics,47,31020.0
2023-01-29,Clothing,30,1980.0
2023-01-29,Home,8,1584.0
2023-01-29,Sports,5,792.0
2023-01-30,Electronics,11,7260.0
2023-01-30,Clothing,34,2244.0
2023-01-30,Home,13,2574.0
2023-01-30,Sports,39,6177.6
2023-01-31,Electronics,12,7920.0
2023-01-31,Clothing,28,1848.0
2023-01-31,Home,23,4554.0
2023-01-31,Sports,40,6336.0
2023-02-01,Electronics,47,31020.0
2023-02-01,Clothing,31,2046.0
2023-02-01,Home,36,7128.0
2023-02-01,Sports,18,2851.2
2023-02-02,Electronics,22,14520.0
2023-02-02,Clothing,32,2112.0
2023-02-02,Home,33,6534.0
2023-02-02,Sports,20,3168.0
2023-02-03,Electronics,39,25740.0
2023-02-03,Clothing,35,2310.0
2023-02-03,Home,8,1584.0
2023-02-03,Sports,41,6494.4
2023-02-04,Electronics,21,13860.0
2023-02-04,Clothing,43,2838.0
2023-02-04,Home,30,5940.0
2023-02-04,Sports,43,6811.2
2023-02-05,Electronics,45,29700.0
2023-02-05,Clothing,8,528.0
2023-02-05,Home,34,6732.0
2023-02-05,Sports,34,5385.6
2023-02-06,Electronics,26,17160.0
2023-02-06,Clothing,15,990.0
2023-02-06,Home,6,1188.0
2023-02-06,Sports,48,7603.2
2023-02-07,Electronics,16,10560.0
2023-02-07,Clothing,34,2244.0
2023-02-07,Home,40,7920.0
2023-02-07,Sports,22,3484.8
2023-02-08,Electronics,30,19800.0
2023-02-08,Clothing,11,726.0
2023-02-08,Home,5,990.0
2023-02-08,Sports,30,4752.0
2023-02-09,Electronics,27,17820.0
2023-02-09,Clothing,30,1980.0
2023-02-09,Home,49,9702.0
2023-02-09,Sports,10,1584.0
2023-02-10,Electronics,10,6600.0
2023-02-10,Clothing,48,3168.0
2023-02-10,Home,12,2376.0
2023-02-10,Sports,28,4435.2
2023-02-11,Electronics,26,17160.0
2023-02-11,Clothing,23,1518.0
2023-02-11,Home,41,8118.0
2023-02-11,Sports,22,3484.8
2023-02-12,Electronics,35,23100.0
2023-02-12,Clothing,41,2706.0
2023-02-12,Home,34,6732.0
2023-02-12,Sports,46,7286.4
2023-02-13,Electronics,37,24420.0
2023-02-13,Clothing,14,924.0
2023-02-13,Home,41,8118.0
2023-02-13,Sports,16,2534.4
2023-02-14,Electronics,34,22440.0
2023-02-14,Clothing,31,2046.0
2023-02-14,Home,43,8514.0
2023-02-14,Sports,13,2059.2
2023-02-15,Electronics,25,16500.0
2023-02-15,Clothing,16,1056.0
2023-02-15,Home,33,6534.0
2023-02-15,Sports,37,5860.8
2023-02-16,Electronics,47,31020.0
2023-02-16,Clothing,19,1254.0
2023-02-16,Home,6,1188.0
2023-02-16,Sports,43,6811.2
2023-02-17,Electronics,48,31680.0
2023-02-17,Clothing,22,1452.0
2023-02-17,Home,7,1386.0
2023-02-17,Sports,11,1742.4
2023-02-18,Electronics,47,31020.0
2023-02-18,Clothing,22,1452.0
2023-02-18,Home,48,9504.0
2023-02-18,Sports,42,6652.8
2023-02-19,Electronics,41,27060.0
2023-02-19,Clothing,37,2442.0
2023-02-19,Home,48,9504.0
2023-02-19,Sports,35,5544.0
2023-02-20,Electronics,15,9900.0
2023-02-20,Clothing,8,528.0
2023-02-20,Home,22,4356.0
2023-02-20,Sports,8,1267.2
2023-02-21,Electronics,38,25080.0
2023-02-21,Clothing,33,2178.0
2023-02-21,Home,28,5544.0
2023-02-21,Sports,26,4118.4
2023-02-22,Electronics,6,3960.0
2023-02-22,Clothing,48,3168.0
2023-02-22,Home,10,1980.0
2023-02-22,Sports,46,7286.4
2023-02-23,Electronics,29,19140.0
2023-02-23,Clothing,25,1650.0
2023-02-23,Home,20,3960.0
2023-02-23,Sports,35,5544.0
2023-02-24,Electronics,18,11880.0
2023-02-24,Clothing,43,2838.0
2023-02-24,Home,32,6336.0
2023-02-24,Sports,36,5702.4
2023-02-25,Electronics,32,21120.0
2023-02-25,Clothing,13,858.0
2023-02-25,Home,49,9702.0
2023-02-25,Sports,26,4118.4
2023-02-26,Electronics,36,23760.0
2023-02-26,Clothing,9,594.0
2023-02-26,Home,27,5346.0
2023-02-26,Sports,9,1425.6
2023-02-27,Electronics,46,30360.0
2023-02-27,Clothing,36,2376.0
2023-02-27,Home,14,2772.0
2023-02-27,Sports,43,6811.2
2023-02-28,Electronics,19,12540.0
2023-02-28,Clothing,11,726.0
2023-02-28,Home,33,6534.0
2023-02-28,Sports,7,1108.8
2023-03-01,Electronics,23,15180.0
2023-03-01,Clothing,14,924.0
2023-03-01,Home,32,6336.0
2023-03-01,Sports,33,5227.2
2023-03-02,Electronics,19,12540.0
2023-03-02,Clothing,39,2574.0
2023-03-02,Home,10,1980.0
2023-03-02,Sports,16,2534.4
2023-03-03,Electronics,42,27720.0
2023-03-03,Clothing,17,1122.0
2023-03-03,Home,33,6534.0
2023-03-03,Sports,23,3643.2
2023-03-04,Electronics,7,4620.0
2023-03-04,Clothing,12,792.0
2023-03-04,Home,12,2376.0
2023-03-04,Sports,24,3801.6
2023-03-05,Electronics,8,5280.0
2023-03-05,Clothing,25,1650.0
2023-03-05,Home,7,1386.0
2023-03-05,Sports,49,7761.6
2023-03-06,Electronics,12,7920.0
2023-03-06,Clothing,27,1782.0
2023-03-06,Home,20,3960.0
2023-03-06,Sports,17,2692.8
2023-03-07,Electronics,7,4620.0
2023-03-07,Clothing,13,858.0
2023-03-07,Home,18,3564.0
2023-03-07,Sports,17,2692.8
2023-03-08,Electronics,11,7260.0
2023-03-08,Clothing,19,1254.0
2023-03-08,Home,11,2178.0
2023-03-08,Sports,42,6652.8
2023-03-09,Electronics,38,25080.0
2023-03-09,Clothing,45,2970.0
2023-03-09,Home,26,5148.0
2023-03-09,Sports,28,4435.2
2023-03-10,Electronics,41,27060.0
2023-03-10,Clothing,48,3168.0
2023-03-10,Home,5,990.0
2023-03-10,Sports,14,2217.6
2023-03-11,Electronics,47,31020.0
2023-03-11,Clothing,20,1320.0
2023-03-11,Home,12,2376.0
2023-03-11,Sports,29,4593.6
2023-03-12,Electronics,16,10560.0
2023-03-12,Clothing,29,1914.0
2023-03-12,Home,21,4158.0
2023-03-12,Sports,30,4752.0
2023-03-13,Electronics,18,11880.0
2023-03-13,Clothing,45,2970.0
2023-03-13,Home,40,7920.0
2023-03-13,Sports,27,4276.8
2023-03-14,Electronics,47,31020.0
2023-03-14,Clothing,10,660.0
2023-03-14,Home,9,1782.0
2023-03-14,Sports,47,7444.8
2023-03-15,Electronics,29,19140.0
2023-03-15,Clothing,22,1452.0
2023-03-15,Home,17,3366.0
2023-03-15,Sports,47,7444.8
2023-03-16,Electronics,18,11880.0
2023-03-16,Clothing,32,2112.0
2023-03-16,Home,22,4356.0
2023-03-16,Sports,32,5068.8
2023-03-17,Electronics,31,20460.0
2023-03-17,Clothing,36,2376.0
2023-03-17,Home,13,2574.0
2023-03-17,Sports,44,6969.6
2023-03-18,Electronics,36,23760.0
2023-03-18,Clothing,24,1584.0
2023-03-18,Home,32,6336.0
2023-03-18,Sports,37,5860.8
2023-03-19,Electronics,8,5280.0
2023-03-19,Clothing,38,2508.0
2023-03-19,Home,7,1386.0
2023-03-19,Sports,30,4752.0
2023-03-20,Electronics,12,7920.0
2023-03-20,Clothing,10,660.0
2023-03-20,Home,20,3960.0
2023-03-20,Sports,28,4435.2
2023-03-21,Electronics,43,28380.0
2023-03-21,Clothing,34,2244.0
2023-03-21,Home,49,9702.0
2023-03-21,Sports,17,2692.8
2023-03-22,Electronics,9,5940.0
2023-03-22,Clothing,29,1914.0
2023-03-22,Home,24,4752.0
2023-03-22,Sports,22,3484.8
2023-03-23,Electronics,22,14520.0
2023-03-23,Clothing,6,396.0
2023-03-23,Home,14,2772.0
2023-03-23,Sports,49,7761.6
2023-03-24,Electronics,16,10560.0
2023-03-24,Clothing,17,1122.0
2023-03-24,Home,15,2970.0
2023-03-24,Sports,23,3643.2
2023-03-25,Electronics,39,25740.0
2023-03-25,Clothing,43,2838.0
2023-03-25,Home,30,5940.0
2023-03-25,Sports,18,2851.2
2023-03-26,Electronics,49,32340.0
2023-03-26,Clothing,48,3168.0
2023-03-26,Home,28,5544.0
2023-03-26,Sports,45,7128.0
2023-03-27,Electronics,5,3300.0
2023-03-27,Clothing,47,3102.0
2023-03-27,Home,26,5148.0
2023-03-27,Sports,27,4276.8
2023-03-28,Electronics,23,15180.0
2023-03-28,Clothing,22,1452.0
2023-03-28,Home,16,3168.0
2023-03-28,Sports,32,5068.8
2023-03-29,Electronics,32,21120.0
2023-03-29,Clothing,37,2442.0
2023-03-29,Home,23,4554.0
2023-03-29,Sports,32,5068.8
2023-03-30,Electronics,41,27060.0
2023-03-30,Clothing,30,1980.0
2023-03-30,Home,39,7722.0
2023-03-30,Sports,38,6019.2
2023-03-31,Electronics,39,25740.0
2023-03-31,Clothing,44,2904.0
2023-03-31,Home,20,3960.0
2023-03-31,Sports,42,6652.8
2023-04-01,Electronics,17,11220.0
2023-04-01,Clothing,27,1782.0
2023-04-01,Home,26,5148.0
2023-04-01,Sports,20,3168.0
2023-04-02,Electronics,32,21120.0
2023-04-02,Clothing,39,2574.0
2023-04-02,Home,49,9702.0
2023-04-02,Sports,12,1900.8
2023-04-03,Electronics,48,31680.0
2023-04-03,Clothing,26,1716.0
2023-04-03,Home,25,4950.0
2023-04-03,Sports,30,4752.0
2023-04-04,Electronics,44,29040.0
2023-04-04,Clothing,25,1650.0
2023-04-04,Home,29,5742.0
2023-04-04,Sports,45,7128.0
2023-04-05,Electronics,5,3300.0
2023-04-05,Clothing,10,660.0
2023-04-05,Home,27,5346.0
2023-04-05,Sports,27,4276.8
2023-04-06,Electronics,47,31020.0
2023-04-06,Clothing,47,3102.0
2023-04-06,Home,27,5346.0
2023-04-06,Sports,36,5702.4
2023-04-07,Electronics,34,22440.0
2023-04-07,Clothing,17,1122.0
2023-04-07,Home,47,9306.0
2023-04-07,Sports,22,3484.8
2023-04-08,Electronics,27,17820.0
2023-04-08,Clothing,19,1254.0
2023-04-08,Home,37,7326.0
2023-04-08,Sports,25,3960.0
2023-04-09,Electronics,43,28380.0
2023-04-09,Clothing,27,1782.0
2023-04-09,Home,31,6138.0
2023-04-09,Sports,49,7761.6
2023-04-10,Electronics,48,31680.0
2023-04-10,Clothing,22,1452.0
2023-04-10,Home,28,5544.0
2023-04-10,Sports,44,6969.6
2023-04-11,Electronics,46,30360.0
2023-04-11,Clothing,11,726.0
2023-04-11,Home,24,4752.0
2023-04-11,Sports,31,4910.4
2023-04-12,Electronics,10,6600.0
2023-04-12,Clothing,31,2046.0
2023-04-12,Home,13,2574.0
2023-04-12,Sports,49,7761.6
2023-04-13,Electronics,35,23100.0
2023-04-13,Clothing,25,1650.0
2023-04-13,Home,30,5940.0
2023-04-13,Sports,44,6969.6
2023-04-14,Electronics,49,32340.0
2023-04-14,Clothing,17,1122.0
2023-04-14,Home,27,5346.0
2023-04-14,Sports,24,3801.6
2023-04-15,Electronics,41,27060.0
2023-04-15,Clothing,32,2112.0
2023-04-15,Home,21,4158.0
2023-04-15,Sports,32,5068.8
2023-04-16,Electronics,45,29700.0
2023-04-16,Clothing,6,396.0
2023-04-16,Home,29,5742.0
2023-04-16,Sports,45,7128.0
2023-04-17,Electronics,10,6600.0
2023-04-17,Clothing,15,990.0
2023-04-17,Home,42,8316.0
2023-04-17,Sports,10,1584.0
2023-04-18,Electronics,49,32340.0
2023-04-18,Clothing,15,990.0
2023-04-18,Home,18,3564.0
2023-04-18,Sports,6,950.4
2023-04-19,Electronics,44,29040.0
2023-04-19,Clothing,7,462.0
2023-04-19,Home,39,7722.0
2023-04-19,Sports,37,5860.8
2023-04-20,Electronics,28,18480.0
2023-04-20,Clothing,23,1518.0
2023-04-20,Home,22,4356.0
2023-04-20,Sports,28,4435.2
2023-04-21,Electronics,49,32340.0
2023-04-21,Clothing,39,2574.0
2023-04-21,Home,5,990.0
2023-04-21,Sports,40,6336.0
2023-04-22,Electronics,29,19140.0
2023-04-22,Clothing,49,3234.0
2023-04-22,Home,47,9306.0
2023-04-22,Sports,38,6019.2
2023-04-23,Electronics,29,19140.0
2023-04-23,Clothing,20,1320.0
2023-04-23,Home,38,7524.0
2023-04-23,Sports,33,5227.2
2023-04-24,Electronics,23,15180.0
2023-04-24,Clothing,27,1782.0
2023-04-24,Home,23,4554.0
2023-04-24,Sports,29,4593.6
2023-04-25,Electronics,20,13200.0
2023-04-25,Clothing,13,858.0
2023-04-25,Home,5,990.0
2023-04-25,Sports,46,7286.4
2023-04-26,Electronics,23,15180.0
2023-04-26,Clothing,37,2442.0
2023-04-26,Home,38,7524.0
2023-04-26,Sports,20,3168.0
2023-04-27,Electronics,48,31680.0
2023-04-27,Clothing,44,2904.0
2023-04-27,Home,22,4356.0
2023-04-27,Sports,38,6019.2
2023-04-28,Electronics,29,19140.0
2023-04-28,Clothing,49,3234.0
2023-04-28,Home,10,1980.0
2023-04-28,Sports,25,3960.0
2023-04-29,Electronics,10,6600.0
2023-04-29,Clothing,36,2376.0
2023-04-29,Home,45,8910.0
2023-04-29,Sports,47,7444.8
2023-04-30,Electronics,43,28380.0
2023-04-30,Clothing,35,2310.0
2023-04-30,Home,46,9108.0
2023-04-30,Sports,14,2217.6
2023-05-01,Electronics,34,22440.0
2023-05-01,Clothing,22,1452.0
2023-05-01,Home,28,5544.0
2023-05-01,Sports,13,2059.2
2023-05-02,Electronics,35,23100.0
2023-05-02,Clothing,19,1254.0
2023-05-02,Home,8,1584.0
2023-05-02,Sports,44,6969.6
2023-05-03,Electronics,13,8580.0
2023-05-03,Clothing,49,3234.0
2023-05-03,Home,13,2574.0
2023-05-03,Sports,30,4752.0
2023-05-04,Electronics,8,5280.0
2023-05-04,Clothing,21,1386.0
2023-05-04,Home,20,3960.0
2023-05-04,Sports,19,3009.6
2023-05-05,Electronics,39,25740.0
2023-05-05,Clothing,9,594.0
2023-05-05,Home,9,1782.0
2023-05-05,Sports,24,3801.6
2023-05-06,Electronics,19,12540.0
2023-05-06,Clothing,22,1452.0
2023-05-06,Home,6,1188.0
2023-05-06,Sports,33,5227.2
2023-05-07,Electronics,17,11220.0
2023-05-07,Clothing,8,528.0
2023-05-07,Home,46,9108.0
2023-05-07,Sports,49,7761.6
2023-05-08,Electronics,14,9240.0
2023-05-08,Clothing,35,2310.0
2023-05-08,Home,45,8910.0
2023-05-08,Sports,12,1900.8
2023-05-09,Electronics,7,4620.0
2023-05-09,Clothing,13,858.0
2023-05-09,Home,34,6732.0
2023-05-09,Sports,15,2376.0
2023-05-10,Electronics,39,25740.0
2023-05-10,Clothing,41,2706.0
2023-05-10,Home,46,9108.0
2023-05-10,Sports,17,2692.8
2023-05-11,Electronics,40,26400.0
2023-05-11,Clothing,17,1122.0
2023-05-11,Home,16,3168.0
2023-05-11,Sports,41,6494.4
2023-05-12,Electronics,14,9240.0
2023-05-12,Clothing,13,858.0
2023-05-12,Home,11,2178.0
2023-05-12,Sports,6,950.4
2023-05-13,Electronics,27,17820.0
2023-05-13,Clothing,43,2838.0
2023-05-13,Home,44,8712.0
2023-05-13,Sports,43,6811.2
2023-05-14,Electronics,25,16500.0
2023-05-14,Clothing,27,1782.0
2023-05-14,Home,33,6534.0
2023-05-14,Sports,18,2851.2
2023-05-15,Electronics,30,19800.0
2023-05-15,Clothing,9,594.0
2023-05-15,Home,35,6930.0
2023-05-15,Sports,29,4593.6
2023-05-16,Electronics,35,23100.0
2023-05-16,Clothing,24,1584.0
2023-05-16,Home,48,9504.0
2023-05-16,Sports,21,3326.4
2023-05-17,Electronics,49,32340.0
2023-05-17,Clothing,6,396.0
2023-05-17,Home,29,5742.0
2023-05-17,Sports,17,2692.8
2023-05-18,Electronics,43,28380.0
2023-05-18,Clothing,32,2112.0
2023-05-18,Home,46,9108.0
2023-05-18,Sports,10,1584.0
2023-05-19,Electronics,7,4620.0
2023-05-19,Clothing,39,2574.0
2023-05-19,Home,22,4356.0
2023-05-19,Sports,15,2376.0
2023-05-20,Electronics,24,15840.0
2023-05-20,Clothing,9,594.0
2023-05-20,Home,23,4554.0
2023-05-20,Sports,26,4118.4
2023-05-21,Electronics,23,15180.0
2023-05-21,Clothing,20,1320.0
2023-05-21,Home,28,5544.0
2023-05-21,Sports,45,7128.0
2023-05-22,Electronics,8,5280.0
2023-05-22,Clothing,19,1254.0
2023-05-22,Home,29,5742.0
2023-05-22,Sports,48,7603.2
2023-05-23,Electronics,39,25740.0
2023-05-23,Clothing,18,1188.0
2023-05-23,Home,23,4554.0
2023-05-23,Sports,42,6652.8
2023-05-24,Electronics,40,26400.0
2023-05-24,Clothing,11,726.0
2023-05-24,Home,34,6732.0
2023-05-24,Sports,23,3643.2
2023-05-25,Electronics,29,19140.0
2023-05-25,Clothing,20,1320.0
2023-05-25,Home,44,8712.0
2023-05-25,Sports,12,1900.8
2023-05-26,Electronics,22,14520.0
2023-05-26,Clothing,32,2112.0
2023-05-26,Home,20,3960.0
2023-05-26,Sports,23,3643.2
2023-05-27,Electronics,46,30360.0
2023-05-27,Clothing,21,1386.0
2023-05-27,Home,49,9702.0
2023-05-27,Sports,17,2692.8
2023-05-28,Electronics,11,7260.0
2023-05-28,Clothing,31,2046.0
2023-05-28,Home,14,2772.0
2023-05-28,Sports,38,6019.2
2023-05-29,Electronics,40,26400.0
2023-05-29,Clothing,29,1914.0
2023-05-29,Home,10,1980.0
2023-05-29,Sports,28,4435.2
2023-05-30,Electronics,22,14520.0
2023-05-30,Clothing,27,1782.0
2023-05-30,Home,10,1980.0
2023-05-30,Sports,33,5227.2
2023-05-31,Electronics,29,19140.0
2023-05-31,Clothing,21,1386.0
2023-05-31,Home,28,5544.0
2023-05-31,Sports,15,2376.0
2023-06-01,Electronics,30,19800.0
2023-06-01,Clothing,38,2508.0
2023-06-01,Home,32,6336.0
2023-06-01,Sports,7,1108.8
2023-06-02,Electronics,15,9900.0
2023-06-02,Clothing,42,2772.0
2023-06-02,Home,18,3564.0
2023-06-02,Sports,30,4752.0
2023-06-03,Electronics,25,16500.0
